"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2012-04","0","E","0",",E","13",",E","8",",E",,,"0",",E","1",",E","0",",E","4",",E","0",",E","31",",E,17,",,,"1.00",",,E,04,","75",",E,26,","3065","E","331",",E","3.01",",,,E","53.9",",E","64.4",",,,E","43.5",",,,E"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2012-05","43","E","43",",E","7",",E","2",",E",,,"0",",E","0",",E","0",",E","25",",E","0",",E","39",",E,01,",,,"1.15",",,E,20,","87",",E,12,","3167","E","102",",E","1.54",",,,E","63.1",",E","76.0",",,,E","50.2",",,,E"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2012-06","254","E","211",",E","2",",E","1",",E",,,"0",",E","0",",E","0",",E","30",",E","6",",E","51",",E,12,",,,"0.73",",,E,03,","97",",E,21,","3167","E","0",",E","0.78",",,,E","72.0",",E","84.9",",,,E","59.1",",,,E"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2012-07","511","E","257",",E","2",",E","1",",E",,,"0",",E","0",",E","0",",E","31",",E","4",",E","53",",E,02,",,,"0.47",",,E,01,","98",",E,18,","0","E","0",",E","0.51",",,,E","73.3",",E","84.9",",,,E","61.7",",,,E"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2012-08","891","E","380",",E","2",",E","2",",E",,,"0",",E","0",",E","0",",E","31",",E","12",",E","57",",E,31,",,,"1.32",",,E,06,","100",",E,21,","0","E","0",",E","1.63",",,,E","77.3",",E","89.6",",,,E","65.0",",,,E"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2012-09","1017","E","126",",E","5",",E","1",",E",,,"0",",E","0",",E","0",",E","29",",E","0",",E","47",",E,27,",,,"3.11",",,E,29,","89",",E,12,","13","E","13",",E","3.24",",,,E","68.8",",E","79.9",",,,E","57.6",",,,E"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2012-10","1052","E","35",",E","13",",E","9",",E",,,"0",",E","1",",E","0",",E","24",",E","0",",E","29",",E,29,",,,"1.98",",,E,12,","82",",E,08,","153","E","140",",E","6.15",",,,E","61.6",",E","71.7",",,,E","51.6",",,,E"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2012-11","1052","E","0",",E","7",",E","3",",E",,,"0",",E","2",",E","0",",E","0",",E","0",",E","25",",E,30,",,,"0.57",",,E,27,","68",",E,03,","549","E","395",",E","1.12",",,,E","51.8",",E","62.1",",,,E","41.5",",,,E"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2012-12","1052","E","0",",E","1",",E","0",",E",,,"0",",E","13",",E","0",",E","0",",E","0",",E","23",",E,02,",,,"0.04",",,E,13,","70",",E,23,","1147","E","598",",E","0.07",",,,E","45.7",",E","57.4",",,,E","34.0",",,,E"
"SPE00156450","PORTBOU, SP","42.4353","3.1658","196.0","2012-01","0","E","0",",E","4",",E","1",",E",,,"0",",E","0",",E","0",",E","0",",E","0",",E","35",",E,29,",,,"0.36",",,E,16,","65",",E,05,","1164","E","472",",E","0.53",",,,E","49.8",",E","54.5",",,,E","45.0",",,,E"
